9088663	b'I don\'t know if it\'s "insane". If it isn\'t working as is, maybe, assign the attributes to nested items inside of some kind of data structure, and then maybe pass the data structure as a parameter to the function. Just one idea. '
9088708	b"I am new to RavenDB and looking for guidance on the correct way to store loosely-typed data. I have a type with a list of key/value pairs. The type of the value property isn't known at design time.When I query a DescriptiveValue that was saved with a DateTime or Guid Value, the deserialized data type is string. Numeric values appear to retain their data types.Is there an elegant solution to retain the data type or should I simply store all values as strings? If I go the string route, will this limit me when I later want to sort and filter this data (likely via indexes?)I hoping this is a common problem that is easily solved and I'm just thinking about the problem incorrectly. Your help is much appreciated!UPDATE:The output of this unit test is: Assert.AreEqual failed. Expected:&lt;2/2/2012 10:00:01 AM (System.DateTime)>. Actual:&lt;2012-02-02T10:00:01.9047999 (System.String)>.I would expect actual to be a DateTime value."
9088728	b"I've made a workaround on this once.You been already explained what are the events that are happening, and also you have a clue as a question.For example lets say you have your gallery on a #galleryOverlay, and you scroller is inside it.Then all you have to do is something like$('#galleryOverlay').bind('touchstart touchmove touchmove', function(e){e.stopPropagation();})So this way you keep your events inside your gallery, but you prevent them to happen outside.Good luck"
9088739	b"How can I view the Live HTTP Headers sent/received by an iPhone App (the iPhone connects to the internet via a local WiFi router)?I'm thinking something similar to the Live HTTP Headers plugin for Firefox."
9088796	b"In my unit test, I test a method for an expected RuntimeException and I want to distinct those thrown by my component from ones thrown by the code called in the method.Creating a custom exception type is unnecessary and does not solve the problem if the method throws the same exception type but for different reasons, e.g. InvalidArgumentException.Looks like the only way to tell them is the message or the error code. Because the message can be changed during development, the error code seems the only reliable option.What is the best practice for creating of system of error codes so they don't conflict with ones of external packages, eg. third party libraries?"
9088889	b" Creating a custom exception type is unnecessary and does not solve the problem if the method throws the same exception type but for different reasons, e.g. InvalidArgumentException.Why do you think it's unnecessary? This is what you should do. Derive your own custom exception classes, throw their instances from your code and catch them outside (in your unit tests). The catch statement can be repeated in anticipation of multiple different exception classes:"
9088915	b' I test a method for an expected RuntimeExceptionI think this is a mistake. A RuntimeException should be used only for indicating bugs in the code that the code itself can detect. Testing should test only for specified (defined) behaviour. But when there is a bug in some code, its behaviour is undefined (who knows where the bug could be or what it might do). So there is no point in trying to specify what RuntimeExceptions some code should throw; that is like specifying how the code should behave "in the presence of a bug". Throwing particular RuntimeExceptions with particular messages should be seen as a courtesy to the maintenance programmer (who is likely to be you).'
9088998	b"I would like to unbind an event on a div that contains a button when this button is clickedI am using this piece of code but it doesn't seem to work, the event keeps being attached to the button container:what am I doing wrong?fiddle link: Thanks"
9089052	b'I have the following NHibernate code:However when it gets executed, returns the following exception message: could not resolve property: Project.CompletedDate of: TaskManager.Framework.Model.SubProjectDo I have to use JoinQueryOver similar to this: Nhibernate Linq query to QueryOverAnd if so, how do I join multiple objects from SubProject?Thanks :)Tim'
9089131	b"Here's a guide to doing this using Charles, a proxy application."
9089241	b'I have a Java applet that uses the HTTPURLConnection class to upload very large files to an IIS-7 web-server. The applet chunks the files into pieces, then POSTs the pieces using fixed-length streaming to a PHP script.Occasionally, when uploading file chunks, the network connection between the client and the server mysteriously drops. When this happens, my call to the writeBytes() method throws an IOException which I catch. After catching this exception, I drop down into my finally block where I try to clean things up. Because insufficient data was written to the connection (remember, this is fixed-length streaming), the attempt to close the output stream also fails. As a result, the connection seemingly "sticks around" (i.e. the underlying socket remains open). This seems to be verified by looking at the source code to the close() method for the StreamingOutputStream class (note the comment stating that the socket cannot be closed).Question:Is there a graceful way I can shut down after catching an IOException while writing out to an HTTPURLConnection? Telling the HTTPURLConnection object to disconnect() doesn\'t seem to be good enough.Additional info:Here\'s the first exception I see when the network gets hosed, thrown by my call to the writeBytes() method of the HTTPURLConnection class:I catch this exception, and then attempt to close the DataOutputStream object that I was using to write to the connection. When I do so, I get this exception:I can verify that the socket is staying open, by noting that it takes 10 minutes for the failure entry to show up in the IIS log. That delay (10 minutes) happens to be my connection timeout value. Example lines from the IIS log (trimmed for brevity):Note that in the first two lines of the log we\'re transferring along nicely: 25 MB is sent each time, and a 200 status code is returned. The failure then shows up 10 minutes after the last successful transfer, with an unhelpful error 500 (and note that this was only a partial transfer; only ~15MB transferred). In actuality, this mysterious disconnect occurs about 1 minute into the whole procedure, so the timeout messages I\'m seeing in my IIS trace logs are red herrings. I see nothing helpful in my PHP logs, the HTTPERR log, or in the system log on the server.'
9089260	b'Some of my column names in mysql are becoming rather large around 25 characters. This is purely as I an echo the column name directly to the client rather than making a function in php to generate the name based on the mysql column.Should this matter? Or should I use shorter column names and build a PHP that then uses the shorter column names and returns the actual name of what I want it to be?Thanks'
9089261	b'You can\'t use .on() and .off() that way. Your .on() code is a delegated handler:It\'s an event handler attached to the body object and looking for hover events from any element with class of "button-container".You cannot then just do .off() on one particular element like you are trying to do with this:That doesn\'t match the .on() signature so there\'s no matching event handler to remove. With delegated event handler (like you\'re using here with .on()), it\'s either all of nothing. You either remove the entire event handler or not. You can\'t tell it to just stop delegating on behalf of only some objects.If your objects are not dynamic and thus you don\'t need delegated event handling, you can do this to remove the specific event handler you want to remove:Working jsFiddle here: .Another approach that might be simpler is to just remove the class from the object like this:And a working jsFiddle here: .This leaves the event handler in place, but just removes the triggering class from the button-container so it won\'t match the event handler any more. This makes it easier to make it trigger again by just adding the class back again.'
9089267	b'Use column aliases in your SQL query:'
9089273	b"Go the PHP way.You shouldn't be directly displaying the database columns to the customers - it's a violation of the principles of MVC isolation. The database column name is part of the model (M), and the customer is seeing the view (V). It's poor design to assume the two have a direct correspondence."
9089302	b'Your usage of off is wrong. Looking at your old code and your description, I think this is what you trying to achieve: This will disable the hover event handler you assigned using the first .on()'
9089308	b'I have a problem to define the required permission an user should allow to my application.Actually, just the offline_access doesn\'t work.I put it in the app description (Authenticated Referrals) and when the user asks for authorization $dialog_url = "https://www.facebook.com/dialog/oauth? client_id=".$app_id ."&amp;redirect_uri=".urlencode($my_url) ."&amp;scope=offline_access" > ."&amp;state=".$_SESSION[\'state\'];I can\'t understand why, when the oauth dialog appears, no offline permission is asked! i\'ve already tried to remove and reinstall the application.Any suggestion? thank you'
9089315	b'Calling close() on your stream should release the resources used by Here is note from HTTPURLConnection javadocCalling the close() methods on the InputStream or OutputStream of an HttpURLConnection after a request may free network resources associated with this instance but has no effect on any shared persistent connection. Calling the disconnect() method may close the underlying socket if a persistent connection is otherwise idle at that time. '
9089402	b'Here is a free solution I just found and tried, and it worked beautifully to capture GET/POST requests (which is exactly what I needed):'
9089411	b'I\'m having an odd problem with some floated divs on this page that I\'m working on. There are 3 of them across the page, with 1em margins between. In Chrome they line up perfectly, but in IE and FF, the right hand one drops a little - but not all the way below. I thought this might be best described with a picture, please see below:I can\'t work out which bit of the CSS is causing this - I\'ve been through the new FF code inspector and highlighted all block level objects with the webdev toolbar but can\'t see anything that would cause such a drop.I did wonder if it was something within the JS twitter feed causing it, but I\'ve swapped round the Twitter and "Update" boxes and it\'s always the right-hand one. I\'ve also tried removing additional elements from the page - everything between the menu and these three boxes.I must admit, I\'m at my wit\'s end! Can anyone spot something obvious I\'ve missed? The CSS is fairly large, and I\'m not sure which bit to show, so I haven\'t copied it in in, but will do if anyone desires. Otherwise everything can be viewed at '
9089446	b'According to the documentation, offline_access will be prompted on a second page during the OAuth dialog. Are you clicking through the first page, and simply not seeing a second page?'
9089601	b'I got a question about C++ function call.Suppose I have defined a function like foo(int a, bool b=true);But when I try to call it. I use foo(3), Will this function call use foo(int a, bool b=true) ?Or this is not allowed?Thanks'
9089618	b' Will this function call use foo(int a, bool b=true) ?Yes, it will use the default argument and foo(3, true) will be called.'
9089619	b'Yes, it will (but only in C++, not straight C).'
9089876	b"I've got a Windows service installed as the local system account, and occasionally it builds a list of directories on the machine. It fails on Windows 7 under the c:\\users... directories. I checked those folders out, and they appear to be under Full Control to the system account. Why would I be unable to access these directories?Update:See my answer below for details, but I've also posted the class I used to work around this issue. See GitHub Gist - DirectoryHelper"
9089901	b'Watch for more specific error details with tools such as Process Monitor from Sysinternals (Microsoft Technet). The message may be misleading; some common conditions for "access denied" errors include open files and antiviruses.'
9089923	b"All,Say I have the following bit of code:Then I have a PHP page to accept the post values:If I echo back the $title it works fine but if I do the $start_time it says the value isn't there. When the alert is shown for the start on the jQuery side it has the data that I'm looking to pass. Why won't it pass this variable to my PHP page?EDIT: If I do the alert my alert shows: Sun Jan 29 2012 12:00:00 GMT-0600 (Central Standard Time)Thanks!"
9090066	b"Edited. See rezigned's answer. This method will work but is not proper:Try replacing your post data object with this:Then don't forget to urldecode() on your php side before doing anything with that data."
9090176	b'You have to force convert your start and end js date time object to string/timestamp first (before send to $.post).@Kai Qing I think jQuery already encoded parameters for you.'
9090960	b'I understand that this is a hack, but if IE is the only browser causing problems, you might want to consider IE conditional comments that restrict certain styles only for IE:'
9091007	b'Change width: 15.25em in div#main div.tricolumn to width: 15.24emThat should take care of the issue.'
9091823	b"Absolutely - that's one of the strength of schema-less document databases. See here: "
9098454	b"you get that error message cause Subproject entity doesn't load Project related entity.Your statement should look something like this:I am not sure about the relation between Project and Client but I guess a Project has always an associated Client and so it should a many-to-one with a fetch-join.If you want to know more about joins and fetching I've replied to another user few weeks ago. And here's an interesting article about the same topic."
9098620	b"The more I look into this, the more I'm convinced that a graceful cleanup cannot take place. A disconnect() call doesn't seem to be enough to close the underlying socket; you simply have to wait for it to time out.I think I'll try using the Apache HttpComponents HttpClient (as recommended at the bottom of this terrific SO wiki post), to see if its built-in error handling can take care of this bizarre case I'm seeing."
9101643	b'You could use LINQ for that query instead of QueryOver (in fact, the tags you chose suggest this is what you actually wanted):'
9136973	b'it has been deprecated, see this page for an explanation on what to do now: https://developers.facebook.com/docs/offline-access-deprecation/'
9143826	b'A simple solution is to use QUERY function in google spreadsheet:Or using SUMPRODUCT:'
9161968	b"I'm trying to create a dynamic task scheduler with cron syntax.How does cron handle days that overflow the number of days in the month? For example, now it's February with 29 days. How would cron handle the day expressions 31 or */2?If */2 is expanded to 1,3,5..29,31 I could see that 31 is dropped. But that wouldn't work so well if day is just 31. Any idea?"
9161979	b"i have the following content in a file:gi|170570902|gb|ABLA01000008.1| 0.457 24 0.581 24 0.876 11 0.744 0.669 Y 0.450 SignalP-noTMFor every line in the file I would like to extract the number highlighted above and push it to an array. I'm trying to grep this number and extract it from the matched line, but I don't seem to find the right way to do it.Here's what I have in mind:$&amp; is supposed to be the exact match string. With this I get the matched line EXCEPT the match pattern, which is exactly the opposite to what I want. Could anyone pls help?Thanks!"
9162043	b'Looks like split is the simplest solution (ETA optimized):I did a benchmark to compare the efficiency to a regex solution:The result is a draw:Thanks M42 for advice in comments. I picked the split solution for simplicity and easy maintenance, not performance, but as of now, it is equal to a regex solution.'
9162101	b'You need to specify a capture group:'
9162288	b"I believe cron just ignores it if it doesn't match. The way the man page is written says that it matches if either the day of month match or the day of week matches. Some implementations (cronie for instance) just evaluate */2 in DoM to 1,3,5,7..,31, so it must ignore 31 in February."
9162305	b'It will just ignore it, because it uses just a simple match. You are probably trying to achieve "run this every last day of a month". Something like this should work (found it here):Or make that cron to run every day, but let it run this .sh script:'
9218104	b'When testing my app using Instruments -> Activity Monitor, I\'m seeing a difference in memory use when a transition is done via the back button and follows the navigation controller vs calling a method in AppDelegate that uses pushViewController. If the navigation is completed by the navigation back button, then the memory use drops (I\'m new to iOS programming, but I believe the term is that it\'s releasing the subviews of that particular controller). If I navigate away from that view controller by using a method in AppDelegate that uses pushViewController , then the memory isn\'t released and if you go back to that view controller, it starts adding up again. I\'m working in XCode 4.2 writing for iOS5. This is the method in AppDelegate:The app flows like this: Main Page with 4 buttons. Button 1 pushes a UIViewController with a scrollview which has a subview (A). That subview also has a subview (B) with a close button. Hit the close button and subview(B) is removed from superview. Hit the back button on the top left and it returns to the Main Page. If you have no user interaction after a set period of time, the method above fires and send you to screenSaverViewController. Touch anywhere in the screen saver and you go back to Main Page. When watching the Activity Monitor, the amount of memory being reported as used in the Real Memory Usage window increases every time a subview(B) appears, but doesn\'t go down until you hit the back button and return to Main Page. If the screen saver kicks in, then it doesn\'t go down at all.Using either method, viewWillDisappear and viewDidDisappear both fire in the scrollview Controller. Why does one release memory and the other doesn\'t?All of my navigations work, it\'s just a memory usage issue that I need assistance with.Follow Up:picciano pointed out what I wasn\'t seeing - pushViewController does what it does. Pushes views on top of existing views. Can anyone suggest the proper replacement for pushViewController? The method has to fire from AppDelegate so that the app navigates from any view to the screen saver when the notification fires.Solved:What I ended up doing was moving the navigation from AppDelegate to the individual view controllers. I made sure to #import "Timer.h" and added my notification listener to viewDidLoad [[NSNotificationCenter defaultCenter] addObserver:self selector:@selector(applicationDidTimeout:) name:kApplicationDidTimeoutNotification object:nil]; and then added the applicationDidTimeout: method:1, in this case, is my screen saver controller. 0 = the root view. These numbers follow the navigation stack. root view (0) -&gt; screen saver (1) -&gt; main page (2) -&gt; 1 of 4 other pages'
9218177	b'pushViewController (like the name implies) add a new instance of a UIViewController into the navigation controller, increasing overall memory usage.The back button by contrast removes the top UIViewController from the navigation controller and releases memory.If you continue pushing view controller after view controller, you will eventually run out of memory and crash.Rethink your navigation.'
9218308	b"Here's a page where I'm trying this.I got my divs to all look the same height with a CSS hack. Now I'm trying to set the height of the right sidebar so that it is never longer than the main content of the page.This is the script on the page right now:It does not work, obviously. All I want is for .Right2 to me the same height as .Content, and it needs to be determined dynamically.Can somebody help a girl out? Thanks!(Obviously, this isn't my product yet. I'm still bashing away at layout.)"
9218334	b'The div your targeting for height does it have a set or fluid height?'
9218407	b"Your code works fine, it just needs to be wrapped. I you don't wrap your code in ready or load then the DOM elements don't exist at your time of code execution. So nothing happens. "
9225895	b'The problem is that RavenDB server has no notion of the type of Value. When sending your object to the server, Value is persisted as a string, and when you later query that document, the deserializer does not know about the original type, so Value is deserialized as a string.You can solve this by adding the original type information to ObjectValuedAttribute:public class ObjectValuedAttribute { private object _value; public string Key { get; set; } public object Value { get { // convert the value back to the original type if (ValueType != null &amp;&amp; _value.GetType() != ValueType) { _value = TypeDescriptor .GetConverter(ValueType).ConvertFrom(_value); } return _value; } set {  _value = value; ValueType = value.GetType(); } } public Type ValueType { get; private set; }}In the setter of Value we also store the type of it. Later, when getting back the value, we convert it back to its original type.Following test passes:public class CodeChef : LocalClientTest { public class ObjectValuedAttribute { private object _value; public string Key { get; set; } public object Value { get { // convert value back to the original type if (ValueType != null &amp;&amp; _value.GetType() != ValueType) { _value = TypeDescriptor .GetConverter(ValueType).ConvertFrom(_value); } return _value; } set {  _value = value; ValueType = value.GetType(); } } public Type ValueType { get; private set; } } [Fact] public void Store_WithDateTime_IsPersistedCorrectly() { AssertValueIsPersisted(DateTime.Now); } private void AssertValueIsPersisted&lt;T&gt;(T value) { using (var store = NewDocumentStore()) { var expected = new ObjectValuedAttribute { Value = value }; using (var session = store.OpenSession()) { session.Store(expected); session.SaveChanges(); } using (var session = store.OpenSession()) { var actual = session .Query&lt;ObjectValuedAttribute&gt;() .Customize(x =&gt; x.WaitForNonStaleResults()) .Single(); Assert.Equal(expected.Value, actual.Value); } } }}'
9230903	b'Another potential solution is to have a look at some of the UIView methods for adding, removing, or exchanging subviews.When thinking about navigation, sometimes good old fashioned paper and pencil sketches are useful to diagram your navigation model.'
9386643	b'So I ended up answering this myself. The issue is with using Directory.GetFiles() or Directory.GetDirectories(). In Windows 7, using these methods, you will encounter junction points and/or hard links when searching beneath the C:\\Users... tree because of the junction points added in for backwards compatibility with XP generation apps. MS fires an UnauthorizedAccessException when you try and read one of these junctions (to prevent possible infinite loops in the arrangement of those junctions), and it causes the entire GetFiles() or GetDirectories() call to fail, returning nothing. As a solution, I implemented a variant of , which will iterate files one at a time, allowing you to handle the exception when you hit a junction and continue on. Pretty obtuse issue, hope it helps someone.'
9787247	b'I am looking to inherite a enumaration in other one:for example: '
9787517	b'I have an application that uses richfaces 4.1 components and relies on an old, self-written library that uses prototype. Now, when I use both on the same page I get conflicts on the $ function, which is called by richfaces a few times.Is there any way to force richfaces into a non-conflict version of jQuery? Or is this already the case by default and something else is wrong?'
9788075	b'You can not. Compiler does not know how to interpret this. From the wiki :  An enumerated type defines an ordered set of values by simply listing identifiers that denote these values. The values have no inherent meaning.'
9788303	b"HTML:I've attached a simplified example of the problem I'm facing:Javascript:I'm already pulling myProduct from the page title and forcing lowercase. Next I'm attempting to remove this product from the group of links based on its class. Its quite possible this is jquery101 however I can't figure out how to add a class to a link using a variable to determine which class to select. In this example lets assume var myProduct = Product2Also, I am still learning so if you have the time a Brief explination of why what i'm doing is wrong would go a long way. Thanks for your time!"
9788347	b'Are you looking for this:Separating the string selector from the variable'
9788352	b'Simply concat the class name to the selector string:Extra info as you requested:Don\'t use a class "display-none"... change it\'s name or use jQuery native code that hides elements(hide(docs))Changing css rules is with the css(docs) function:Adding class is with addClass function:Change myProduct and removeProduct names to more meaningful variable names:'
10405941	b'Use jQuery.noConflict() and then each time you write javascript code wrap it in anonymous function like this'
10440779	b"The problem the original poster has is his code is calling Prototype, not jQuery, but RichFaces 4.1 has dropped Prototype and now assumes $ is always pointing to jQuery. So if one uses noConflict(), the RichFaces generated Javascript fails because it emits code like $('#id_1') and $ is not pointing jQuery. And there is no way to wrap the RichFaces js.Turns out this is a known bug: RF-11881. It should be fixed in RichFaces 4.3.0 Milestone 1."
12246810	b'I have done significant research into this. There is no way to do this (though it\'s such a common use case where someone already has an active fan page and launching an app later)Previously every app used to have a profile page (which was not like fan page) and facebook at the start of the year gave ever app admin to move their likes to another fan page. This option has been removed. There is another way that I have discovered. Create fan page for the app (from app details section) by clicking "Create Fan Page"Goto pages and select this newly created fan page and rename it to be the same as the other active fan page(with which you initially wanted to link to). This is needed because merge option appear when 2 pages have same name and same category. Goto your active (original) fan page, click edit page, goto resource and click on merge pages and do the marge. However as someone has already reported, there is a bug in the system, on merging it removes the app link (something that will be fixed soon). Here is the link to the bug. '
12582995	b'for some reason both methods results are TextNode. It means that browser doesnot parse content of appended string. for exampleon the page I do have content this shows that string with html source is attached(for some reason unknown to me) as single textnodebut if will type in firebugand after that, it is parsed and shows in a right way.'
12583005	b"In my app, i'm getting the data from database. The data that I get from database is very large like 20000 records. So, I want to show an activity indicator to indicate that data is loading. But activity indicator is not showed when I run the app.I'm sending code for this. Please help me out."
12583021	b'My user is "SPR" and it is located under dc=aaaldap,dc=comNow the filter i am trying to send is (IDEA: TO extract all groups to which user SPR belongs to)Filter:As part of this search result, i am getting response from AD server as ldapsearchresref (which to my understanding is an indication from ldap server that it is not able to find the entry in its server and thus giving a reference to a URL of another server which might help in resolving the entry).My doubt is why it is not able to find any entry where in i am sure entry do exists?Also, secondly i read somewhere that LDAP search filter doesn\'t work with commas. Can someone help me with this?'
12583027	b"AFAIK, PostgreSQL 8.3 does not support transaction time out. I've read about supporting this feature in the future and there's some discussion about it. However, for specific reasons, I need a solution for this problem. So what I did is a script that runs periodically: 1) Based on locks and activity, query in order to retrieve processID of the transactions that is taking too long, and keeping the oldest (trxTimeOut.sql):2) Based on this query, kill the corresponding process (trxTimeOut.sh):Although I've tested it and seems to work, I'd like to know if it's an acceptable approach or should I consider a different one?"
